"NAM"	"DAT"	"PERIOD"	"КАТО(по каталогу)"	"LКАТО(по каталогу)"	"СПТМ (по каталогу)"	"LСПТМ (по каталогу)"	"СП"	"LСП"	"VAL"
"Число умерших(Человек)"	"2015 год"	"201512"	"БУХАР-ЖЫРАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"564"
"Число умерших(Человек)"	"2013 год"	"201312"	"БУХАР-ЖЫРАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"616"
"Число умерших(Человек)"	"2014 год"	"201412"	"БУХАР-ЖЫРАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"550"
"Число умерших(Человек)"	"2012 год"	"201212"	"БУХАР-ЖЫРАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"591"
"Число умерших(Человек)"	"2021 год"	"202112"	"БУХАР-ЖЫРАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"589"
"Число умерших(Человек)"	"2020 год"	"202012"	"БУХАР-ЖЫРАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"565"
"Число умерших(Человек)"	"2019 год"	"201912"	"БУХАР-ЖЫРАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"513"
"Число умерших(Человек)"	"2018 год"	"201812"	"БУХАР-ЖЫРАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"489"
"Число умерших(Человек)"	"2022 год"	"202212"	"БУХАР-ЖЫРАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"534"
"Число умерших(Человек)"	"2017 год"	"201712"	"БУХАР-ЖЫРАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"459"
"Число умерших(Человек)"	"2023 год"	"202312"	"БУХАР-ЖЫРАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"509"
"Число умерших(Человек)"	"2024 год"	"202412"	"БУХАР-ЖЫРАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"447"
"Число умерших(Человек)"	"2009 год"	"200912"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"208"
"Число умерших(Человек)"	"2011 год"	"201112"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"237"
"Число умерших(Человек)"	"2016 год"	"201612"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"199"
"Число умерших(Человек)"	"2010 год"	"201012"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"234"
"Число умерших(Человек)"	"2015 год"	"201512"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"215"
"Число умерших(Человек)"	"2013 год"	"201312"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"227"
"Число умерших(Человек)"	"2014 год"	"201412"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"197"
"Число умерших(Человек)"	"2012 год"	"201212"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"219"
"Число умерших(Человек)"	"2021 год"	"202112"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"211"
"Число умерших(Человек)"	"2020 год"	"202012"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"273"
"Число умерших(Человек)"	"2019 год"	"201912"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"198"
"Число умерших(Человек)"	"2018 год"	"201812"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"204"
"Число умерших(Человек)"	"2022 год"	"202212"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"195"
"Число умерших(Человек)"	"2017 год"	"201712"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"199"
"Число умерших(Человек)"	"2023 год"	"202312"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"207"
"Число умерших(Человек)"	"2024 год"	"202412"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"190"
"Число умерших(Человек)"	"2009 год"	"200912"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"208"
"Число умерших(Человек)"	"2011 год"	"201112"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"237"
"Число умерших(Человек)"	"2016 год"	"201612"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"199"
"Число умерших(Человек)"	"2010 год"	"201012"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"234"
"Число умерших(Человек)"	"2015 год"	"201512"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"215"
"Число умерших(Человек)"	"2013 год"	"201312"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"227"
"Число умерших(Человек)"	"2014 год"	"201412"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"197"
"Число умерших(Человек)"	"2012 год"	"201212"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"219"
"Число умерших(Человек)"	"2021 год"	"202112"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"211"
"Число умерших(Человек)"	"2020 год"	"202012"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"273"
"Число умерших(Человек)"	"2019 год"	"201912"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"198"
"Число умерших(Человек)"	"2018 год"	"201812"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"204"
"Число умерших(Человек)"	"2022 год"	"202212"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"195"
"Число умерших(Человек)"	"2017 год"	"201712"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"199"
"Число умерших(Человек)"	"2023 год"	"202312"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"207"
"Число умерших(Человек)"	"2024 год"	"202412"	"ЖАНААРКИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"190"
"Число умерших(Человек)"	"2009 год"	"200912"	"КЫЗЫЛОРДА Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"1 765"
"Число умерших(Человек)"	"2011 год"	"201112"	"КЫЗЫЛОРДА Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"1 721"
"Число умерших(Человек)"	"2016 год"	"201612"	"КЫЗЫЛОРДА Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"1 754"
"Число умерших(Человек)"	"2010 год"	"201012"	"КЫЗЫЛОРДА Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"1 770"
"Число умерших(Человек)"	"2015 год"	"201512"	"КЫЗЫЛОРДА Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"1 652"
"Число умерших(Человек)"	"2013 год"	"201312"	"КЫЗЫЛОРДА Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"1 646"
"Число умерших(Человек)"	"2014 год"	"201412"	"КЫЗЫЛОРДА Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"1 739"
"Число умерших(Человек)"	"2012 год"	"201212"	"КЫЗЫЛОРДА Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"1 784"
"Число умерших(Человек)"	"2021 год"	"202112"	"КЫЗЫЛОРДА Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"2 425"
"Число умерших(Человек)"	"2020 год"	"202012"	"КЫЗЫЛОРДА Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"2 456"
"Число умерших(Человек)"	"2019 год"	"201912"	"КЫЗЫЛОРДА Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"1 758"
"Число умерших(Человек)"	"2018 год"	"201812"	"КЫЗЫЛОРДА Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"1 728"
"Число умерших(Человек)"	"2022 год"	"202212"	"КЫЗЫЛОРДА Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"1 875"
"Число умерших(Человек)"	"2017 год"	"201712"	"КЫЗЫЛОРДА Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"1 610"
"Число умерших(Человек)"	"2023 год"	"202312"	"КЫЗЫЛОРДА Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"1 865"
"Число умерших(Человек)"	"2024 год"	"202412"	"КЫЗЫЛОРДА Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"1 806"
"Число умерших(Человек)"	"2009 год"	"200912"	"КЫЗЫЛОРДА Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"1 632"
"Число умерших(Человек)"	"2011 год"	"201112"	"КЫЗЫЛОРДА Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"1 605"
"Число умерших(Человек)"	"2016 год"	"201612"	"КЫЗЫЛОРДА Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"1 639"
"Число умерших(Человек)"	"2010 год"	"201012"	"КЫЗЫЛОРДА Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"1 646"
"Число умерших(Человек)"	"2015 год"	"201512"	"КЫЗЫЛОРДА Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"1 539"
"Число умерших(Человек)"	"2013 год"	"201312"	"КЫЗЫЛОРДА Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"1 529"
"Число умерших(Человек)"	"2014 год"	"201412"	"КЫЗЫЛОРДА Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"1 623"
"Число умерших(Человек)"	"2012 год"	"201212"	"КЫЗЫЛОРДА Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"1 692"
"Число умерших(Человек)"	"2021 год"	"202112"	"КЫЗЫЛОРДА Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"2 260"
"Число умерших(Человек)"	"2020 год"	"202012"	"КЫЗЫЛОРДА Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"2 277"
"Число умерших(Человек)"	"2019 год"	"201912"	"КЫЗЫЛОРДА Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"1 652"
"Число умерших(Человек)"	"2018 год"	"201812"	"КЫЗЫЛОРДА Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"1 609"
"Число умерших(Человек)"	"2022 год"	"202212"	"КЫЗЫЛОРДА Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"1 724"
"Число умерших(Человек)"	"2017 год"	"201712"	"КЫЗЫЛОРДА Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"1 500"
"Число умерших(Человек)"	"2023 год"	"202312"	"КЫЗЫЛОРДА Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"1 715"
"Число умерших(Человек)"	"2024 год"	"202412"	"КЫЗЫЛОРДА Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"1 620"
"Число умерших(Человек)"	"2009 год"	"200912"	"КЫЗЫЛОРДА Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"133"
"Число умерших(Человек)"	"2011 год"	"201112"	"КЫЗЫЛОРДА Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"116"
"Число умерших(Человек)"	"2016 год"	"201612"	"КЫЗЫЛОРДА Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"115"
"Число умерших(Человек)"	"2010 год"	"201012"	"КЫЗЫЛОРДА Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"124"
"Число умерших(Человек)"	"2015 год"	"201512"	"КЫЗЫЛОРДА Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"113"
"Число умерших(Человек)"	"2013 год"	"201312"	"КЫЗЫЛОРДА Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"117"
"Число умерших(Человек)"	"2014 год"	"201412"	"КЫЗЫЛОРДА Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"116"
"Число умерших(Человек)"	"2012 год"	"201212"	"КЫЗЫЛОРДА Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"92"
"Число умерших(Человек)"	"2021 год"	"202112"	"КЫЗЫЛОРДА Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"165"
"Число умерших(Человек)"	"2020 год"	"202012"	"КЫЗЫЛОРДА Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"179"
"Число умерших(Человек)"	"2019 год"	"201912"	"КЫЗЫЛОРДА Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"106"
"Число умерших(Человек)"	"2018 год"	"201812"	"КЫЗЫЛОРДА Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"119"
"Число умерших(Человек)"	"2022 год"	"202212"	"КЫЗЫЛОРДА Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"151"
"Число умерших(Человек)"	"2017 год"	"201712"	"КЫЗЫЛОРДА Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"110"
"Число умерших(Человек)"	"2023 год"	"202312"	"КЫЗЫЛОРДА Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"150"
"Число умерших(Человек)"	"2024 год"	"202412"	"КЫЗЫЛОРДА Г.А."	"0"	"сельская местность"	"0"	"Всего"	"0"	"186"
"Число умерших(Человек)"	"2009 год"	"200912"	"БАЙКОНЫР Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"141"
"Число умерших(Человек)"	"2011 год"	"201112"	"БАЙКОНЫР Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"121"
"Число умерших(Человек)"	"2016 год"	"201612"	"БАЙКОНЫР Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"156"
"Число умерших(Человек)"	"2010 год"	"201012"	"БАЙКОНЫР Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"118"
"Число умерших(Человек)"	"2015 год"	"201512"	"БАЙКОНЫР Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"159"
"Число умерших(Человек)"	"2013 год"	"201312"	"БАЙКОНЫР Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"156"
"Число умерших(Человек)"	"2014 год"	"201412"	"БАЙКОНЫР Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"144"
"Число умерших(Человек)"	"2012 год"	"201212"	"БАЙКОНЫР Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"163"
"Число умерших(Человек)"	"2021 год"	"202112"	"БАЙКОНЫР Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"201"
"Число умерших(Человек)"	"2020 год"	"202012"	"БАЙКОНЫР Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"202"
"Число умерших(Человек)"	"2019 год"	"201912"	"БАЙКОНЫР Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"158"
"Число умерших(Человек)"	"2018 год"	"201812"	"БАЙКОНЫР Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"132"
"Число умерших(Человек)"	"2022 год"	"202212"	"БАЙКОНЫР Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"164"
"Число умерших(Человек)"	"2017 год"	"201712"	"БАЙКОНЫР Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"142"
"Число умерших(Человек)"	"2023 год"	"202312"	"БАЙКОНЫР Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"154"
"Число умерших(Человек)"	"2024 год"	"202412"	"БАЙКОНЫР Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"163"
"Число умерших(Человек)"	"2009 год"	"200912"	"БАЙКОНЫР Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"141"
"Число умерших(Человек)"	"2011 год"	"201112"	"БАЙКОНЫР Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"121"
"Число умерших(Человек)"	"2016 год"	"201612"	"БАЙКОНЫР Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"156"
"Число умерших(Человек)"	"2010 год"	"201012"	"БАЙКОНЫР Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"118"
"Число умерших(Человек)"	"2015 год"	"201512"	"БАЙКОНЫР Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"159"
"Число умерших(Человек)"	"2013 год"	"201312"	"БАЙКОНЫР Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"156"
"Число умерших(Человек)"	"2014 год"	"201412"	"БАЙКОНЫР Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"144"
"Число умерших(Человек)"	"2012 год"	"201212"	"БАЙКОНЫР Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"163"
"Число умерших(Человек)"	"2021 год"	"202112"	"БАЙКОНЫР Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"201"
"Число умерших(Человек)"	"2020 год"	"202012"	"БАЙКОНЫР Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"202"
"Число умерших(Человек)"	"2019 год"	"201912"	"БАЙКОНЫР Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"158"
"Число умерших(Человек)"	"2018 год"	"201812"	"БАЙКОНЫР Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"132"
"Число умерших(Человек)"	"2022 год"	"202212"	"БАЙКОНЫР Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"164"
"Число умерших(Человек)"	"2017 год"	"201712"	"БАЙКОНЫР Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"142"
"Число умерших(Человек)"	"2023 год"	"202312"	"БАЙКОНЫР Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"154"
"Число умерших(Человек)"	"2024 год"	"202412"	"БАЙКОНЫР Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"163"
"Число умерших(Человек)"	"2009 год"	"200912"	"АРАЛЬСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"568"
"Число умерших(Человек)"	"2011 год"	"201112"	"АРАЛЬСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"598"
"Число умерших(Человек)"	"2016 год"	"201612"	"АРАЛЬСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"487"
"Число умерших(Человек)"	"2010 год"	"201012"	"АРАЛЬСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"510"
"Число умерших(Человек)"	"2015 год"	"201512"	"АРАЛЬСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"531"
"Число умерших(Человек)"	"2013 год"	"201312"	"АРАЛЬСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"481"
"Число умерших(Человек)"	"2014 год"	"201412"	"АРАЛЬСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"493"
"Число умерших(Человек)"	"2012 год"	"201212"	"АРАЛЬСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"538"
"Число умерших(Человек)"	"2021 год"	"202112"	"АРАЛЬСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"581"
"Число умерших(Человек)"	"2020 год"	"202012"	"АРАЛЬСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"654"
"Число умерших(Человек)"	"2019 год"	"201912"	"АРАЛЬСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"509"
"Число умерших(Человек)"	"2018 год"	"201812"	"АРАЛЬСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"435"
"Число умерших(Человек)"	"2022 год"	"202212"	"АРАЛЬСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"433"
"Число умерших(Человек)"	"2017 год"	"201712"	"АРАЛЬСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"482"
"Число умерших(Человек)"	"2023 год"	"202312"	"АРАЛЬСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"483"
"Число умерших(Человек)"	"2024 год"	"202412"	"АРАЛЬСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"451"
"Число умерших(Человек)"	"2009 год"	"200912"	"АРАЛЬСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"270"
"Число умерших(Человек)"	"2011 год"	"201112"	"АРАЛЬСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"273"
"Число умерших(Человек)"	"2016 год"	"201612"	"АРАЛЬСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"226"
"Число умерших(Человек)"	"2010 год"	"201012"	"АРАЛЬСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"229"
"Число умерших(Человек)"	"2015 год"	"201512"	"АРАЛЬСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"257"
"Число умерших(Человек)"	"2013 год"	"201312"	"АРАЛЬСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"234"
"Число умерших(Человек)"	"2014 год"	"201412"	"АРАЛЬСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"213"
"Число умерших(Человек)"	"2012 год"	"201212"	"АРАЛЬСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"272"
"Число умерших(Человек)"	"2021 год"	"202112"	"АРАЛЬСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"262"
"Число умерших(Человек)"	"2020 год"	"202012"	"АРАЛЬСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"321"
"Число умерших(Человек)"	"2019 год"	"201912"	"АРАЛЬСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"238"
"Число умерших(Человек)"	"2018 год"	"201812"	"АРАЛЬСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"212"
"Число умерших(Человек)"	"2022 год"	"202212"	"АРАЛЬСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"216"
"Число умерших(Человек)"	"2017 год"	"201712"	"АРАЛЬСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"228"
"Число умерших(Человек)"	"2023 год"	"202312"	"АРАЛЬСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"249"
"Число умерших(Человек)"	"2024 год"	"202412"	"АРАЛЬСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"217"
"Число умерших(Человек)"	"2009 год"	"200912"	"АРАЛЬСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"298"
"Число умерших(Человек)"	"2011 год"	"201112"	"АРАЛЬСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"325"
"Число умерших(Человек)"	"2016 год"	"201612"	"АРАЛЬСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"261"
"Число умерших(Человек)"	"2010 год"	"201012"	"АРАЛЬСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"281"
"Число умерших(Человек)"	"2015 год"	"201512"	"АРАЛЬСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"274"
"Число умерших(Человек)"	"2013 год"	"201312"	"АРАЛЬСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"247"
"Число умерших(Человек)"	"2014 год"	"201412"	"АРАЛЬСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"280"
"Число умерших(Человек)"	"2012 год"	"201212"	"АРАЛЬСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"266"
"Число умерших(Человек)"	"2021 год"	"202112"	"АРАЛЬСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"319"
"Число умерших(Человек)"	"2020 год"	"202012"	"АРАЛЬСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"333"
"Число умерших(Человек)"	"2019 год"	"201912"	"АРАЛЬСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"271"
"Число умерших(Человек)"	"2018 год"	"201812"	"АРАЛЬСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"223"
"Число умерших(Человек)"	"2022 год"	"202212"	"АРАЛЬСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"217"
"Число умерших(Человек)"	"2017 год"	"201712"	"АРАЛЬСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"254"
"Число умерших(Человек)"	"2023 год"	"202312"	"АРАЛЬСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"234"
"Число умерших(Человек)"	"2024 год"	"202412"	"АРАЛЬСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"234"
"Число умерших(Человек)"	"2009 год"	"200912"	"ЖАЛАГАШСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"246"
"Число умерших(Человек)"	"2011 год"	"201112"	"ЖАЛАГАШСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"236"
"Число умерших(Человек)"	"2016 год"	"201612"	"ЖАЛАГАШСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"213"
"Число умерших(Человек)"	"2010 год"	"201012"	"ЖАЛАГАШСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"259"
"Число умерших(Человек)"	"2015 год"	"201512"	"ЖАЛАГАШСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"206"
"Число умерших(Человек)"	"2013 год"	"201312"	"ЖАЛАГАШСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"218"
"Число умерших(Человек)"	"2014 год"	"201412"	"ЖАЛАГАШСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"241"
"Число умерших(Человек)"	"2012 год"	"201212"	"ЖАЛАГАШСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"240"
"Число умерших(Человек)"	"2021 год"	"202112"	"ЖАЛАГАШСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"215"
"Число умерших(Человек)"	"2020 год"	"202012"	"ЖАЛАГАШСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"256"
