"NAM"	"DAT"	"PERIOD"	"КАТО(по каталогу)"	"LКАТО(по каталогу)"	"СПТМ (по каталогу)"	"LСПТМ (по каталогу)"	"VAL"
"Число зарегистрированных браков(Человек)"	"2018 год"	"201812"	"АБАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"57"
"Число зарегистрированных браков(Человек)"	"2009 год"	"200912"	"АБАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"98"
"Число зарегистрированных браков(Человек)"	"2011 год"	"201112"	"АБАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"126"
"Число зарегистрированных браков(Человек)"	"2016 год"	"201612"	"АБАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"64"
"Число зарегистрированных браков(Человек)"	"2010 год"	"201012"	"АБАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"91"
"Число зарегистрированных браков(Человек)"	"2015 год"	"201512"	"АБАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"80"
"Число зарегистрированных браков(Человек)"	"2013 год"	"201312"	"АБАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"125"
"Число зарегистрированных браков(Человек)"	"2014 год"	"201412"	"АБАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"119"
"Число зарегистрированных браков(Человек)"	"2012 год"	"201212"	"АБАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"122"
"Число зарегистрированных браков(Человек)"	"2017 год"	"201712"	"АБАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"67"
"Число зарегистрированных браков(Человек)"	"2022 год"	"202212"	"АБАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"52"
"Число зарегистрированных браков(Человек)"	"2021 год"	"202112"	"АБАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"34"
"Число зарегистрированных браков(Человек)"	"2020 год"	"202012"	"АБАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"56"
"Число зарегистрированных браков(Человек)"	"2023 год"	"202312"	"АБАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"47"
"Число зарегистрированных браков(Человек)"	"2024 год"	"202412"	"АБАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"42"
"Число зарегистрированных браков(Человек)"	"2019 год"	"201912"	"АЯГОЗСКИЙ РАЙОН"	"0"	"Всего"	"0"	"466"
"Число зарегистрированных браков(Человек)"	"2018 год"	"201812"	"АЯГОЗСКИЙ РАЙОН"	"0"	"Всего"	"0"	"508"
"Число зарегистрированных браков(Человек)"	"2009 год"	"200912"	"АЯГОЗСКИЙ РАЙОН"	"0"	"Всего"	"0"	"237"
"Число зарегистрированных браков(Человек)"	"2011 год"	"201112"	"АЯГОЗСКИЙ РАЙОН"	"0"	"Всего"	"0"	"229"
"Число зарегистрированных браков(Человек)"	"2016 год"	"201612"	"АЯГОЗСКИЙ РАЙОН"	"0"	"Всего"	"0"	"558"
"Число зарегистрированных браков(Человек)"	"2010 год"	"201012"	"АЯГОЗСКИЙ РАЙОН"	"0"	"Всего"	"0"	"186"
"Число зарегистрированных браков(Человек)"	"2015 год"	"201512"	"АЯГОЗСКИЙ РАЙОН"	"0"	"Всего"	"0"	"569"
"Число зарегистрированных браков(Человек)"	"2013 год"	"201312"	"АЯГОЗСКИЙ РАЙОН"	"0"	"Всего"	"0"	"712"
"Число зарегистрированных браков(Человек)"	"2014 год"	"201412"	"АЯГОЗСКИЙ РАЙОН"	"0"	"Всего"	"0"	"611"
"Число зарегистрированных браков(Человек)"	"2012 год"	"201212"	"АЯГОЗСКИЙ РАЙОН"	"0"	"Всего"	"0"	"271"
"Число зарегистрированных браков(Человек)"	"2017 год"	"201712"	"АЯГОЗСКИЙ РАЙОН"	"0"	"Всего"	"0"	"514"
"Число зарегистрированных браков(Человек)"	"2022 год"	"202212"	"АЯГОЗСКИЙ РАЙОН"	"0"	"Всего"	"0"	"410"
"Число зарегистрированных браков(Человек)"	"2021 год"	"202112"	"АЯГОЗСКИЙ РАЙОН"	"0"	"Всего"	"0"	"390"
"Число зарегистрированных браков(Человек)"	"2020 год"	"202012"	"АЯГОЗСКИЙ РАЙОН"	"0"	"Всего"	"0"	"476"
"Число зарегистрированных браков(Человек)"	"2023 год"	"202312"	"АЯГОЗСКИЙ РАЙОН"	"0"	"Всего"	"0"	"318"
"Число зарегистрированных браков(Человек)"	"2024 год"	"202412"	"АЯГОЗСКИЙ РАЙОН"	"0"	"Всего"	"0"	"366"
"Число зарегистрированных браков(Человек)"	"2019 год"	"201912"	"АЯГОЗСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"118"
"Число зарегистрированных браков(Человек)"	"2018 год"	"201812"	"АЯГОЗСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"122"
"Число зарегистрированных браков(Человек)"	"2009 год"	"200912"	"АЯГОЗСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"237"
"Число зарегистрированных браков(Человек)"	"2011 год"	"201112"	"АЯГОЗСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"229"
"Число зарегистрированных браков(Человек)"	"2016 год"	"201612"	"АЯГОЗСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"199"
"Число зарегистрированных браков(Человек)"	"2010 год"	"201012"	"АЯГОЗСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"186"
"Число зарегистрированных браков(Человек)"	"2015 год"	"201512"	"АЯГОЗСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"202"
"Число зарегистрированных браков(Человек)"	"2013 год"	"201312"	"АЯГОЗСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"267"
"Число зарегистрированных браков(Человек)"	"2014 год"	"201412"	"АЯГОЗСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"218"
"Число зарегистрированных браков(Человек)"	"2012 год"	"201212"	"АЯГОЗСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"271"
"Число зарегистрированных браков(Человек)"	"2017 год"	"201712"	"АЯГОЗСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"164"
"Число зарегистрированных браков(Человек)"	"2022 год"	"202212"	"АЯГОЗСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"101"
"Число зарегистрированных браков(Человек)"	"2021 год"	"202112"	"АЯГОЗСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"93"
"Число зарегистрированных браков(Человек)"	"2020 год"	"202012"	"АЯГОЗСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"116"
"Число зарегистрированных браков(Человек)"	"2023 год"	"202312"	"АЯГОЗСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"110"
"Число зарегистрированных браков(Человек)"	"2024 год"	"202412"	"АЯГОЗСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"128"
"Число зарегистрированных браков(Человек)"	"2019 год"	"201912"	"БЕСКАРАГАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"68"
"Число зарегистрированных браков(Человек)"	"2018 год"	"201812"	"БЕСКАРАГАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"68"
"Число зарегистрированных браков(Человек)"	"2009 год"	"200912"	"БЕСКАРАГАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"151"
"Число зарегистрированных браков(Человек)"	"2011 год"	"201112"	"БЕСКАРАГАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"160"
"Число зарегистрированных браков(Человек)"	"2016 год"	"201612"	"БЕСКАРАГАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"87"
"Число зарегистрированных браков(Человек)"	"2010 год"	"201012"	"БЕСКАРАГАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"116"
"Число зарегистрированных браков(Человек)"	"2015 год"	"201512"	"БЕСКАРАГАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"100"
"Число зарегистрированных браков(Человек)"	"2013 год"	"201312"	"БЕСКАРАГАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"155"
"Число зарегистрированных браков(Человек)"	"2014 год"	"201412"	"БЕСКАРАГАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"129"
"Число зарегистрированных браков(Человек)"	"2012 год"	"201212"	"БЕСКАРАГАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"150"
"Число зарегистрированных браков(Человек)"	"2017 год"	"201712"	"БЕСКАРАГАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"76"
