"NAM"	"DAT"	"PERIOD"	"КАТО(по каталогу)"	"LКАТО(по каталогу)"	"СПТМ (по каталогу)"	"LСПТМ (по каталогу)"	"СП"	"LСП"	"VAL"
"Естественный прирост населения(Человек)"	"2020 год"	"202012"	"БАЛХАШ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"611"
"Естественный прирост населения(Человек)"	"2017 год"	"201712"	"БАЛХАШ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"573"
"Естественный прирост населения(Человек)"	"2023 год"	"202312"	"БАЛХАШ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"579"
"Естественный прирост населения(Человек)"	"2024 год"	"202412"	"БАЛХАШ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"530"
"Естественный прирост населения(Человек)"	"2009 год"	"200912"	"БОКЕЙОРДИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"170"
"Естественный прирост населения(Человек)"	"2016 год"	"201612"	"БОКЕЙОРДИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"186"
"Естественный прирост населения(Человек)"	"2010 год"	"201012"	"БОКЕЙОРДИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"150"
"Естественный прирост населения(Человек)"	"2011 год"	"201112"	"БОКЕЙОРДИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"138"
"Естественный прирост населения(Человек)"	"2014 год"	"201412"	"БОКЕЙОРДИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"184"
"Естественный прирост населения(Человек)"	"2015 год"	"201512"	"БОКЕЙОРДИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"251"
"Естественный прирост населения(Человек)"	"2013 год"	"201312"	"БОКЕЙОРДИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"211"
"Естественный прирост населения(Человек)"	"2012 год"	"201212"	"БОКЕЙОРДИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"184"
"Естественный прирост населения(Человек)"	"2021 год"	"202112"	"БОКЕЙОРДИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"162"
"Естественный прирост населения(Человек)"	"2018 год"	"201812"	"БОКЕЙОРДИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"185"
"Естественный прирост населения(Человек)"	"2022 год"	"202212"	"БОКЕЙОРДИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"183"
"Естественный прирост населения(Человек)"	"2019 год"	"201912"	"БОКЕЙОРДИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"170"
"Естественный прирост населения(Человек)"	"2020 год"	"202012"	"БОКЕЙОРДИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"196"
"Естественный прирост населения(Человек)"	"2017 год"	"201712"	"БОКЕЙОРДИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"187"
"Естественный прирост населения(Человек)"	"2023 год"	"202312"	"БОКЕЙОРДИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"141"
"Естественный прирост населения(Человек)"	"2024 год"	"202412"	"БОКЕЙОРДИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"161"
"Естественный прирост населения(Человек)"	"2009 год"	"200912"	"СЫРЫМСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"244"
"Естественный прирост населения(Человек)"	"2016 год"	"201612"	"СЫРЫМСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"219"
"Естественный прирост населения(Человек)"	"2010 год"	"201012"	"СЫРЫМСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"240"
"Естественный прирост населения(Человек)"	"2011 год"	"201112"	"СЫРЫМСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"247"
"Естественный прирост населения(Человек)"	"2014 год"	"201412"	"СЫРЫМСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"263"
"Естественный прирост населения(Человек)"	"2015 год"	"201512"	"СЫРЫМСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"228"
"Естественный прирост населения(Человек)"	"2013 год"	"201312"	"СЫРЫМСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"191"
"Естественный прирост населения(Человек)"	"2012 год"	"201212"	"СЫРЫМСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"239"
"Естественный прирост населения(Человек)"	"2021 год"	"202112"	"СЫРЫМСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"251"
"Естественный прирост населения(Человек)"	"2018 год"	"201812"	"СЫРЫМСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"235"
"Естественный прирост населения(Человек)"	"2022 год"	"202212"	"СЫРЫМСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"231"
"Естественный прирост населения(Человек)"	"2019 год"	"201912"	"СЫРЫМСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"194"
"Естественный прирост населения(Человек)"	"2020 год"	"202012"	"СЫРЫМСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"256"
"Естественный прирост населения(Человек)"	"2017 год"	"201712"	"СЫРЫМСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"224"
"Естественный прирост населения(Человек)"	"2023 год"	"202312"	"СЫРЫМСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"215"
"Естественный прирост населения(Человек)"	"2024 год"	"202412"	"СЫРЫМСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"185"
"Естественный прирост населения(Человек)"	"2009 год"	"200912"	"СЫРЫМСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"244"
"Естественный прирост населения(Человек)"	"2016 год"	"201612"	"СЫРЫМСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"219"
"Естественный прирост населения(Человек)"	"2010 год"	"201012"	"СЫРЫМСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"240"
"Естественный прирост населения(Человек)"	"2011 год"	"201112"	"СЫРЫМСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"247"
"Естественный прирост населения(Человек)"	"2014 год"	"201412"	"СЫРЫМСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"263"
"Естественный прирост населения(Человек)"	"2015 год"	"201512"	"СЫРЫМСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"228"
"Естественный прирост населения(Человек)"	"2013 год"	"201312"	"СЫРЫМСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"191"
"Естественный прирост населения(Человек)"	"2012 год"	"201212"	"СЫРЫМСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"239"
"Естественный прирост населения(Человек)"	"2021 год"	"202112"	"СЫРЫМСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"251"
"Естественный прирост населения(Человек)"	"2018 год"	"201812"	"СЫРЫМСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"235"
"Естественный прирост населения(Человек)"	"2022 год"	"202212"	"СЫРЫМСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"231"
"Естественный прирост населения(Человек)"	"2019 год"	"201912"	"СЫРЫМСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"194"
"Естественный прирост населения(Человек)"	"2020 год"	"202012"	"СЫРЫМСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"256"
"Естественный прирост населения(Человек)"	"2017 год"	"201712"	"СЫРЫМСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"224"
"Естественный прирост населения(Человек)"	"2023 год"	"202312"	"СЫРЫМСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"215"
"Естественный прирост населения(Человек)"	"2024 год"	"202412"	"СЫРЫМСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"185"
"Естественный прирост населения(Человек)"	"2009 год"	"200912"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"86"
"Естественный прирост населения(Человек)"	"2016 год"	"201612"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"147"
"Естественный прирост населения(Человек)"	"2010 год"	"201012"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"127"
"Естественный прирост населения(Человек)"	"2011 год"	"201112"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"109"
"Естественный прирост населения(Человек)"	"2014 год"	"201412"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"189"
"Естественный прирост населения(Человек)"	"2015 год"	"201512"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"102"
"Естественный прирост населения(Человек)"	"2013 год"	"201312"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"135"
"Естественный прирост населения(Человек)"	"2012 год"	"201212"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"131"
"Естественный прирост населения(Человек)"	"2021 год"	"202112"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"160"
"Естественный прирост населения(Человек)"	"2018 год"	"201812"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"108"
"Естественный прирост населения(Человек)"	"2022 год"	"202212"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"132"
"Естественный прирост населения(Человек)"	"2019 год"	"201912"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"170"
"Естественный прирост населения(Человек)"	"2020 год"	"202012"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"91"
"Естественный прирост населения(Человек)"	"2017 год"	"201712"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"163"
"Естественный прирост населения(Человек)"	"2023 год"	"202312"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"155"
"Естественный прирост населения(Человек)"	"2024 год"	"202412"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"60"
"Естественный прирост населения(Человек)"	"2009 год"	"200912"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"86"
"Естественный прирост населения(Человек)"	"2016 год"	"201612"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"147"
"Естественный прирост населения(Человек)"	"2010 год"	"201012"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"127"
"Естественный прирост населения(Человек)"	"2011 год"	"201112"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"109"
"Естественный прирост населения(Человек)"	"2014 год"	"201412"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"189"
"Естественный прирост населения(Человек)"	"2015 год"	"201512"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"102"
"Естественный прирост населения(Человек)"	"2013 год"	"201312"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"135"
"Естественный прирост населения(Человек)"	"2012 год"	"201212"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"131"
"Естественный прирост населения(Человек)"	"2021 год"	"202112"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"160"
"Естественный прирост населения(Человек)"	"2018 год"	"201812"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"108"
"Естественный прирост населения(Человек)"	"2022 год"	"202212"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"132"
"Естественный прирост населения(Человек)"	"2019 год"	"201912"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"170"
"Естественный прирост населения(Человек)"	"2020 год"	"202012"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"91"
"Естественный прирост населения(Человек)"	"2017 год"	"201712"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"163"
"Естественный прирост населения(Человек)"	"2023 год"	"202312"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"155"
"Естественный прирост населения(Человек)"	"2024 год"	"202412"	"ТАСКАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"60"
"Естественный прирост населения(Человек)"	"2009 год"	"200912"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"256"
"Естественный прирост населения(Человек)"	"2016 год"	"201612"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"277"
"Естественный прирост населения(Человек)"	"2010 год"	"201012"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"242"
"Естественный прирост населения(Человек)"	"2011 год"	"201112"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"224"
"Естественный прирост населения(Человек)"	"2014 год"	"201412"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"340"
"Естественный прирост населения(Человек)"	"2015 год"	"201512"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"384"
"Естественный прирост населения(Человек)"	"2013 год"	"201312"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"314"
"Естественный прирост населения(Человек)"	"2012 год"	"201212"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"267"
"Естественный прирост населения(Человек)"	"2021 год"	"202112"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"361"
"Естественный прирост населения(Человек)"	"2018 год"	"201812"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"363"
"Естественный прирост населения(Человек)"	"2022 год"	"202212"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"376"
"Естественный прирост населения(Человек)"	"2019 год"	"201912"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"297"
"Естественный прирост населения(Человек)"	"2020 год"	"202012"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"335"
"Естественный прирост населения(Человек)"	"2017 год"	"201712"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"264"
"Естественный прирост населения(Человек)"	"2023 год"	"202312"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"339"
"Естественный прирост населения(Человек)"	"2024 год"	"202412"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"237"
"Естественный прирост населения(Человек)"	"2009 год"	"200912"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"256"
"Естественный прирост населения(Человек)"	"2016 год"	"201612"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"277"
"Естественный прирост населения(Человек)"	"2010 год"	"201012"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"242"
"Естественный прирост населения(Человек)"	"2011 год"	"201112"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"224"
"Естественный прирост населения(Человек)"	"2014 год"	"201412"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"340"
"Естественный прирост населения(Человек)"	"2015 год"	"201512"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"384"
"Естественный прирост населения(Человек)"	"2013 год"	"201312"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"314"
"Естественный прирост населения(Человек)"	"2012 год"	"201212"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"267"
"Естественный прирост населения(Человек)"	"2021 год"	"202112"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"361"
"Естественный прирост населения(Человек)"	"2018 год"	"201812"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"363"
"Естественный прирост населения(Человек)"	"2022 год"	"202212"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"376"
"Естественный прирост населения(Человек)"	"2019 год"	"201912"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"297"
"Естественный прирост населения(Человек)"	"2020 год"	"202012"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"335"
"Естественный прирост населения(Человек)"	"2017 год"	"201712"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"264"
"Естественный прирост населения(Человек)"	"2023 год"	"202312"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"339"
"Естественный прирост населения(Человек)"	"2024 год"	"202412"	"ТЕРЕКТИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"237"
"Естественный прирост населения(Человек)"	"2009 год"	"200912"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"94"
"Естественный прирост населения(Человек)"	"2016 год"	"201612"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"117"
"Естественный прирост населения(Человек)"	"2010 год"	"201012"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"91"
"Естественный прирост населения(Человек)"	"2011 год"	"201112"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"94"
"Естественный прирост населения(Человек)"	"2014 год"	"201412"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"101"
"Естественный прирост населения(Человек)"	"2015 год"	"201512"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"122"
"Естественный прирост населения(Человек)"	"2013 год"	"201312"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"92"
"Естественный прирост населения(Человек)"	"2012 год"	"201212"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"82"
"Естественный прирост населения(Человек)"	"2021 год"	"202112"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"119"
"Естественный прирост населения(Человек)"	"2018 год"	"201812"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"148"
"Естественный прирост населения(Человек)"	"2022 год"	"202212"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"116"
"Естественный прирост населения(Человек)"	"2019 год"	"201912"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"147"
"Естественный прирост населения(Человек)"	"2020 год"	"202012"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"127"
"Естественный прирост населения(Человек)"	"2017 год"	"201712"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"86"
"Естественный прирост населения(Человек)"	"2023 год"	"202312"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"102"
"Естественный прирост населения(Человек)"	"2024 год"	"202412"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"90"
"Естественный прирост населения(Человек)"	"2009 год"	"200912"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"94"
"Естественный прирост населения(Человек)"	"2016 год"	"201612"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"117"
"Естественный прирост населения(Человек)"	"2010 год"	"201012"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"91"
"Естественный прирост населения(Человек)"	"2011 год"	"201112"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"94"
"Естественный прирост населения(Человек)"	"2014 год"	"201412"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"101"
"Естественный прирост населения(Человек)"	"2015 год"	"201512"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"122"
"Естественный прирост населения(Человек)"	"2013 год"	"201312"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"92"
"Естественный прирост населения(Человек)"	"2012 год"	"201212"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"82"
"Естественный прирост населения(Человек)"	"2021 год"	"202112"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"119"
"Естественный прирост населения(Человек)"	"2018 год"	"201812"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"148"
"Естественный прирост населения(Человек)"	"2022 год"	"202212"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"116"
"Естественный прирост населения(Человек)"	"2019 год"	"201912"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"147"
"Естественный прирост населения(Человек)"	"2020 год"	"202012"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"127"
"Естественный прирост населения(Человек)"	"2017 год"	"201712"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"86"
"Естественный прирост населения(Человек)"	"2023 год"	"202312"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"102"
"Естественный прирост населения(Человек)"	"2024 год"	"202412"	"ЧИНГИРЛАУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"90"
"Естественный прирост населения(Человек)"	"2009 год"	"200912"	"ТАРАЗ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"5 845"
"Естественный прирост населения(Человек)"	"2016 год"	"201612"	"ТАРАЗ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"6 522"
"Естественный прирост населения(Человек)"	"2010 год"	"201012"	"ТАРАЗ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"5 562"
"Естественный прирост населения(Человек)"	"2011 год"	"201112"	"ТАРАЗ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"6 109"
"Естественный прирост населения(Человек)"	"2014 год"	"201412"	"ТАРАЗ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"6 315"
"Естественный прирост населения(Человек)"	"2015 год"	"201512"	"ТАРАЗ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"6 373"
"Естественный прирост населения(Человек)"	"2013 год"	"201312"	"ТАРАЗ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"6 088"
"Естественный прирост населения(Человек)"	"2012 год"	"201212"	"ТАРАЗ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"6 548"
"Естественный прирост населения(Человек)"	"2021 год"	"202112"	"ТАРАЗ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"6 479"
"Естественный прирост населения(Человек)"	"2018 год"	"201812"	"ТАРАЗ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"6 556"
"Естественный прирост населения(Человек)"	"2022 год"	"202212"	"ТАРАЗ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"6 321"
"Естественный прирост населения(Человек)"	"2019 год"	"201912"	"ТАРАЗ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"6 730"
"Естественный прирост населения(Человек)"	"2020 год"	"202012"	"ТАРАЗ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"6 828"
"Естественный прирост населения(Человек)"	"2017 год"	"201712"	"ТАРАЗ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"6 043"
"Естественный прирост населения(Человек)"	"2023 год"	"202312"	"ТАРАЗ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"6 173"
"Естественный прирост населения(Человек)"	"2024 год"	"202412"	"ТАРАЗ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"5 393"
"Естественный прирост населения(Человек)"	"2009 год"	"200912"	"ТАРАЗ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"5 845"
"Естественный прирост населения(Человек)"	"2016 год"	"201612"	"ТАРАЗ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"6 522"
"Естественный прирост населения(Человек)"	"2010 год"	"201012"	"ТАРАЗ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"5 562"
"Естественный прирост населения(Человек)"	"2011 год"	"201112"	"ТАРАЗ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"6 109"
"Естественный прирост населения(Человек)"	"2014 год"	"201412"	"ТАРАЗ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"6 315"
